1370,-104.71401,39.75865,7276.2,413.9,-19.8,-40.6,15.8,13.1,264.5,.1,.1,.3,.2
1380,-104.71232,39.75896,7318.2,411.6,-20.2,-40.7,16,12.7,264.8,.1,.1,0,.2
1390,-104.71043,39.75944,7361,409.2,-20.5,-41,16,13.4,259.8,.1,.1,0,.2
1400,-104.70828,39.76006,7406.5,406.7,-20.9,-41.4,15.8,14.1,259.3,.1,0,.5,.2
1410,-104.70624,39.76003,7452.3,404.2,-21.3,-41.9,15.8,13.9,259.5,.1,0,.4,.2
1420,-104.70465,39.75994,7495.9,401.8,-21.7,-42.2,16,13.6,258,.1,0,0,.2
1430,-104.70312,39.76012,7537.2,399.6,-22.1,-42.3,16.5,13.5,257.9,.1,0,.3,.2
1440,-104.70152,39.76029,7578.7,397.3,-22.5,-42.4,16.8,14.2,259.3,.1,0,.3,.2
1450,-104.69949,39.76173,7622.8,394.9,-22.7,-43.1,15.1,14.2,257,.1,.1,.7,.2
1460,-104.69772,39.76271,7667.4,392.5,-22.8,-45.1,11.6,14.8,254.8,0,0,.7,.2
1470,-104.69624,39.76285,7710.1,390.3,-22.7,-48.3,7.8,16.4,251.7,.2,.1,1,.4
1480,-104.69497,39.76277,7753.7,387.9,-22.7,-51.5,6.2,17.1,251.9,.1,0,.3,.3
1490,-104.69359,39.76272,7797.6,385.6,-22.9,-52.8,6.2,17,251.2,.1,0,.4,.3
1500,-104.69125,39.76293,7842.8,383.3,-23.2,-52.7,6.6,18.5,249.8,.1,0,.4,.4
1510,-104.68868,39.76347,7888.7,380.9,-23.5,-52.4,7,17.5,249.8,.2,0,0,.2
1520,-104.68691,39.76396,7933.9,378.5,-23.9,-52.4,7,17.4,248.1,.1,0,0,.2
1530,-104.6853,39.76455,7982.1,376,-24.3,-52.3,7.7,16.7,251.4,.1,0,.4,.2
1540,-104.68369,39.76521,8028,373.6,-24.6,-51.5,8.7,16.8,251.1,.1,0,.3,.1
1550,-104.6818,39.76629,8072.5,371.4,-25,-51.1,9,16.6,247.4,0,0,0,.2
1560,-104.67997,39.76661,8120.4,368.9,-25.5,-51.1,9.5,17,245.3,.1,0,.4,.2
1570,-104.67765,39.76712,8166.9,366.6,-26,-51,10,17.5,245,.1,0,0,.2
1580,-104.67573,39.76722,8212.8,364.2,-26.4,-50.9,10.3,17.5,245.8,.1,0,.3,.2
1590,-104.67408,39.76712,8256,362.1,-26.8,-50.9,10.8,16.9,247.3,.1,0,.4,.2
1600,-104.67239,39.7673,8299,359.9,-27.2,-50.9,11.3,16.8,248.7,.1,0,.4,.1
1610,-104.6701,39.76777,8343.8,357.7,-27.7,-50.8,11.8,16.8,250.1,.1,0,.4,.2
1620,-104.66819,39.76846,8386.1,355.6,-28.1,-51,12,16.4,249.7,.1,0,0,.1
1630,-104.66627,39.76924,8426.1,353.6,-28.5,-51,12.6,16.1,250,0,0,.3,.2
1640,-104.66458,39.76985,8466.4,351.6,-28.8,-50.8,13.3,15.8,247.4,.1,0,.3,.2
1650,-104.66273,39.77095,8507.6,349.6,-29.2,-50.7,13.9,15.8,250.3,.1,0,.3,.2
1660,-104.66114,39.77183,8550.3,347.5,-29.6,-50.7,14.2,15.3,249,.1,0,.5,.2
1670,-104.6594,39.77221,8590.1,345.6,-30,-50.8,14.6,15.5,247.2,.1,.1,.3,.2
1680,-104.65784,39.7726,8629.3,343.7,-30.4,-50.9,15,14.6,247.2,.1,.1,0,.2
1690,-104.65627,39.77303,8667.9,341.8,-30.7,-50.9,15.6,13.9,246.9,.1,.1,.3,.2
1700,-104.65447,39.77342,8707.8,339.9,-31.1,-50.9,16.3,15,248.9,.1,0,.3,.3
1710,-104.65274,39.7742,8749.1,337.9,-31.5,-50.8,17.1,15.5,250.4,.1,0,.4,.2
1720,-104.65143,39.77456,8790.6,335.9,-31.9,-50.8,17.7,14.5,254.5,.1,0,.3,.2
1730,-104.64995,39.77461,8831.3,334,-32.2,-50.9,18,14.3,256,.1,0,0,.3
1740,-104.64804,39.77512,8870.6,332.1,-32.5,-51.1,18,15.6,254.6,0,0,0,.3
1750,-104.64599,39.77568,8912.7,330.2,-32.9,-51.2,18.6,16.4,253.9,0,.1,.3,.2
1760,-104.64333,39.77638,8955.4,328.2,-33.3,-51.3,19,16.8,255,.1,.1,0,.3
1770,-104.64091,39.77714,8997,326.2,-33.6,-51.7,18.7,17.7,255.1,.1,0,.3,.2
1780,-104.63913,39.77759,9038.2,324.3,-34,-52.2,18.3,17.1,254.3,.1,0,.3,.2
1790,-104.63701,39.77831,9079.9,322.4,-34.3,-52.7,18,16.9,248.4,.1,0,0,.2
1800,-104.63465,39.77873,9124,320.4,-34.7,-53.1,18,17.1,251.1,.1,0,0,.2
1810,-104.63257,39.77886,9166,318.4,-35.1,-53.4,18.2,17.8,254,.1,.1,.5,.2
1820,-104.63066,39.77908,9206.3,316.6,-35.4,-53.6,18.7,18.9,256.4,.1,0,.3,.2
1830,-104.62893,39.77928,9246.7,314.8,-35.8,-53.8,19,18.4,254.6,.1,0,0,.2
1840,-104.62724,39.7796,9287.1,312.9,-36.2,-54,19,17,255.1,0,0,0,.1
1850,-104.62563,39.77986,9328,311.1,-36.5,-54.4,19,17,256.3,0,0,0,.2
1860,-104.62422,39.78005,9369.7,309.2,-36.9,-54.7,19,16.7,257.1,.1,.1,0,.2
1870,-104.62287,39.78018,9411.7,307.4,-37.2,-55.1,19,16.3,258.6,.1,0,0,.2
1880,-104.62107,39.78025,9453,305.5,-37.6,-55.3,19.3,16.4,261.1,.1,0,.3,.2
1890,-104.6193,39.78043,9495.2,303.7,-38,-55.4,20,16.1,263.5,.1,0,.3,.2
1900,-104.61756,39.78054,9538.1,301.8,-38.4,-55.6,20.4,16.1,264.6,.1,0,.4,.2
1910,-104.61552,39.78075,9582.8,299.8,-38.8,-55.8,21,16.3,262.1,.1,0,.4,.2
1920,-104.613,39.78087,9627.3,297.9,-39.2,-55.8,21.8,16.3,261.2,.1,0,.3,.2
1930,-104.61103,39.78085,9675.1,295.8,-39.6,-56,22.2,16.7,264,.1,.1,.5,.2
1940,-104.60907,39.78077,9722.7,293.7,-40.1,-56.2,22.7,16,263.9,0,0,.3,.2
1950,-104.60692,39.7808,9770.4,291.7,-40.5,-56.5,23,16,266.5,0,0,0,.1
1960,-104.60456,39.78089,9818.3,289.6,-40.9,-56.8,23,16.2,266.8,.2,0,0,.1
1970,-104.60196,39.78185,9874.4,287.3,-41.3,-57.4,22.3,17.8,272.4,.1,0,.4,.2
1980,-104.59981,39.78211,9933.1,284.8,-41.7,-58.2,21.2,19.1,273.5,0,0,.3,.3
1990,-104.59745,39.78206,9990.7,282.4,-42.1,-59.1,19.9,20.5,273.9,.1,.1,.2,.4
2000,-104.59471,39.78103,10045,280.1,-42.5,-60.1,18.7,23.1,273.4,.1,.1,.4,.4
2010,-104.59225,39.78048,10100,277.8,-42.9,-61,18,22.5,272.3,.1,0,0,.2
2020,-104.58961,39.78033,10156.7,275.5,-43.5,-61.7,18,24.9,273.8,0,0,0,.3
2030,-104.58676,39.77988,10207,273.5,-43.9,-62.2,17.8,25.8,274.3,0,.1,.3,.4
2040,-104.58284,39.7796,10256.2,271.5,-44.1,-62.7,17.2,25.8,272.4,0,0,.3,.3
2050,-104.5793,39.77972,10303.7,269.5,-44.5,-63.3,16.8,25.9,270.7,.1,.1,.5,.2
2060,-104.57645,39.77997,10348.8,267.7,-44.8,-63.9,16.3,25.9,269.6,.1,0,.3,.2
2070,-104.57348,39.78012,10392.9,266,-45.2,-64.5,16,26.1,268.6,.1,0,0,.2
2080,-104.57016,39.78022,10435.7,264.3,-45.4,-65,15.5,26.2,266.3,0,0,.3,.2
2090,-104.56688,39.78043,10480,262.5,-45.7,-65.7,14.5,26.3,268.2,0,0,.4,.3
2100,-104.56287,39.78063,10522.4,260.8,-46,-66.7,13.4,27,267.7,.1,0,.5,.3
2110,-104.55987,39.78072,10564.6,259.2,-46.3,-67.6,12.6,27.5,265.5,.1,0,.4,.2
2120,-104.55644,39.78085,10609.1,257.5,-46.6,-68.4,11.9,27,264.3,.1,0,.3,.2
2130,-104.55301,39.78092,10652.7,255.8,-46.8,-69.2,11.3,26.7,264.7,.1,.1,.4,.2
2140,-104.55008,39.78118,10694.6,254.2,-46.9,-69.8,10.7,26.7,266.6,.1,.1,.3,.2
2150,-104.54711,39.78155,10737,252.5,-47.1,-70.4,10.2,26.6,268.5,0,0,.3,.2
2160,-104.5445,39.7816,10777.1,251,-47.2,-70.9,10,26.8,268.7,0,0,0,.1
2170,-104.5414,39.78177,10820.5,249.4,-47.5,-71.5,9.3,27.2,268.5,.1,.1,.3,.1
2180,-104.53751,39.78147,10864.3,247.7,-47.8,-72.2,9,27.6,268.3,.1,0,0,.2
2190,-104.53438,39.78141,10906.2,246.2,-48.1,-72.7,9,27.9,269.1,0,0,0,.2
2200,-104.53118,39.7816,10949.4,244.5,-48.3,-73,9,28.1,271,0,0,0,.2
2210,-104.52794,39.78163,10991.8,243,-48.4,-73.3,8.7,27.9,272,.1,.1,.3,.1
2220,-104.52417,39.78156,11034.9,241.4,-48.4,-73.8,8,28,272.3,0,0,.4,.2
2230,-104.52102,39.78096,11076.6,239.9,-48.5,-74.3,8,29,272.9,0,0,0,.2
2240,-104.51716,39.78057,11120.7,238.3,-48.6,-74.3,8,29.8,274.8,.1,0,0,.3
2250,-104.51346,39.78101,11165.2,236.7,-48.7,-74.8,7.5,28.9,273.9,.1,0,.3,.2
2260,-104.51064,39.78087,11209.1,235.1,-48.9,-75.5,7,28.2,273.8,.1,0,0,.1
2270,-104.50715,39.78063,11253.9,233.5,-49.2,-76,7,28.6,272.9,.1,0,0,.2
2280,-104.50413,39.78018,11297.7,231.9,-49.3,-76.2,7,30.2,272.7,.1,0,0,.3
2290,-104.50057,39.77989,11343.5,230.3,-49.5,-76.4,7,29.5,273.3,.1,.1,0,.2
2300,-104.49634,39.77946,11389.2,228.7,-49.8,-76.7,7,29.5,274.3,0,0,0,.2
2310,-104.49274,39.77892,11432.7,227.2,-50,-76.9,7,29.6,274.8,0,0,0,.1
2320,-104.48966,39.77855,11477.3,225.6,-50.1,-77.3,6.5,29.2,273.6,0,0,.3,.1
2330,-104.48627,39.77822,11524,224,-50.2,-78.1,6,29.3,275.6,.1,0,0,.2
2340,-104.48325,39.77805,11569.4,222.5,-50.3,-78.6,6,29.8,277.8,.1,0,0,.2
2350,-104.4799,39.77774,11613.7,221,-50.5,-78.7,6,29.6,278.6,0,0,0,.2
2360,-104.47595,39.77762,11658.7,219.4,-50.5,-78.8,6,29.1,278.7,.1,0,0,.2
2370,-104.47227,39.77725,11702.5,218,-50.5,-78.8,6,29.5,278.3,.1,.1,0,.2
2380,-104.46892,39.77715,11747.6,216.5,-50.7,-79.1,5.8,30,279.3,.1,0,.4,.2
2390,-104.46523,39.77663,11793.3,215,-51,-79.6,5.5,31.2,281.2,.1,0,.5,.2
2400,-104.46149,39.77665,11838.9,213.5,-51.1,-80.3,5.2,31.8,279.5,.1,0,.5,.2
2410,-104.45795,39.77608,11885.4,211.9,-51.1,-80.8,5,31.5,279.1,.1,0,0,.2
2420,-104.45445,39.775,11930.1,210.5,-51.1,-80.9,5,32.4,280.7,0,0,0,.4
2430,-104.45143,39.77438,11974.5,209.1,-51,-81.1,4.7,32.5,281.1,.1,0,.3,.3
2440,-104.44699,39.77404,12019.5,207.6,-51.1,-81.9,4.2,32,279.3,.1,0,.3,.3
2450,-104.44283,39.77361,12064.8,206.2,-51.2,-82.7,4,31.6,277.2,.1,.1,0,.2
2460,-104.43924,39.77356,12110.3,204.7,-51.1,-83.2,3.7,31.7,276.6,0,.1,.3,.2
2470,-104.43555,39.77346,12154.1,203.4,-51.1,-84,3.3,31.8,277.2,0,0,.3,.1
2480,-104.43132,39.77331,12197.9,202,-51,-84.9,3,31.4,277.5,0,0,0,.2
2490,-104.42796,39.77305,12243.6,200.6,-51,-85.6,2.7,32.7,279.5,.1,0,.3,.2
2500,-104.42371,39.77279,12288.4,199.2,-51.1,-86.8,2.2,32.8,279.8,.1,0,.3,.2
2510,-104.42039,39.77228,12332.3,197.9,-51,-88.1,2,32.7,278.3,.1,0,0,.2
2520,-104.41693,39.77164,12378.2,196.5,-51,-88.6,2,34,278.3,0,0,0,.2
2530,-104.41315,39.77075,12422.7,195.1,-51,-88.6,2,34.6,278.1,.1,0,0,.2
2540,-104.40887,39.76964,12465.6,193.8,-51.2,-89.4,1.7,35,278.7,0,0,.3,.2
2550,-104.40549,39.76872,12509.4,192.5,-51.2,-91.6,1.1,34.5,279.4,0,.1,.4,.2
2560,-104.40133,39.7687,12552.5,191.3,-51.1,-93.8,1,34.4,280.5,0,0,0,.2
2570,-104.3968,39.7686,12596.7,190,-51,-94.2,1,33.9,280.9,0,0,0,.3
2580,-104.39338,39.76824,12641.6,188.7,-50.9,-94.1,1,33.3,279.2,0,0,0,.3
