  ILM8601240523.TEN
    331.78   0    -43.25   0     28.59   0     25.71   0    -10.36   0     8538.   34.1756  -77.6655    -54.37
    329.57   0    -43.63   0     30.76   0     26.43   0    -10.07   0     8583.   34.1747  -77.6627    -54.10
    327.44   0    -44.01   0     32.37   0     24.71   1    -10.00   0     8627.   34.1738  -77.6599    -54.01
    325.32   0    -44.38   0     32.79   1     24.58   0     -8.64   0     8670.   34.1730  -77.6572    -54.24
    323.21   0    -44.73   0     33.38   0     25.50   0     -9.10   0     8714.   34.1722  -77.6545    -54.41
    321.04   0    -45.04   0     35.10   1     25.98   0    -11.38   0     8759.   34.1713  -77.6517    -54.27
    318.90   0    -45.33   0     34.70   1     25.10   0    -12.33   0     8803.   34.1702  -77.6489    -54.63
    316.90   0    -45.48   0     31.21   0     24.78   0    -12.03   0     8845.   34.1691  -77.6462    -55.65
    314.82   0    -45.68   0     27.46   0     24.82   0    -12.43   0     8889.   34.1680  -77.6435    -56.88
    312.78   0    -45.88   0     23.30   0     23.60   0    -12.71   0     8933.   34.1669  -77.6409    -58.40
    310.68   0    -45.90   0     18.86   1     22.73   0    -12.56   0     8977.   34.1657  -77.6384    -60.11
    308.66   0    -45.90   0     15.72   0     22.91   1    -11.64   1     9021.   34.1646  -77.6359    -61.54
    306.61   0    -45.98   0     14.10   0     20.28   1     -8.53   1     9065.   34.1637  -77.6336    -62.46
    304.19   0    -46.27   0     13.50   0     19.51   0     -7.04   0     9118.   34.1630  -77.6314    -63.04
    301.86   0    -46.38   0     12.67   0     20.18   1     -6.25   1     9169.   34.1624  -77.6292    -63.62
    299.60   0    -46.17   0     11.30   0     17.37   1     -3.58   1     9219.   34.1620  -77.6272    -64.32
    297.28   0    -46.43   0     10.42   0     17.73   1     -4.43   1     9270.   34.1616  -77.6253    -65.15
    295.16   0    -46.79   0      9.76   0     22.92   1     -9.51   1     9318.   34.1610  -77.6231    -65.94
    293.15   0    -47.09   0      9.21   0     23.22   0    -10.57   0     9363.   34.1601  -77.6206    -66.62
    291.13   0    -47.35   0      9.00   0     21.95   1    -10.03   0     9409.   34.1592  -77.6181    -67.00
    289.18   0    -47.52   0      9.35   0     19.39   0     -9.55   0     9453.   34.1583  -77.6159    -66.86
    287.22   0    -47.47   0     10.52   0     19.88   0    -11.17   0     9498.   34.1574  -77.6137    -65.93
    285.38   0    -47.37   0     11.00   0     21.81   0    -12.00   0     9541.   34.1563  -77.6115    -65.52
    283.50   0    -47.42   0     11.00   0     22.98   0    -10.94   0     9584.   34.1553  -77.6090    -65.56
    281.57   0    -47.52   0     11.00   0     21.63   0     -9.07   0     9629.   34.1544  -77.6066    -65.65
    279.69   0    -47.60   0     10.57   0     20.99   0     -7.96   0     9674.   34.1536  -77.6043    -66.01
    277.88   0    -47.80   0     10.11   0     19.97   0     -6.08   0     9716.   34.1530  -77.6021    -66.52
    275.93   0    -48.16   0     10.00   0     20.61   0     -6.15   0     9763.   34.1525  -77.5999    -66.89
    274.19   0    -48.52   0     10.00   0     22.72   0     -7.10   0     9804.   34.1519  -77.5975    -67.19
    272.51   0    -48.83   0     10.00   0     21.88   1     -4.85   1     9845.   34.1513  -77.5951    -67.44
